id,latitude_verbatim,longitude_verbatim,latitude,longitude,user_id,gid_0,country,gid_1,state,gid_2,county,country_cent_dist,country_cent_dist_relative,country_cent_type,country_cent_dist_max,is_country_centroid,state_cent_dist,state_cent_dist_relative,state_cent_type,state_cent_dist_max,is_state_centroid,county_cent_dist,county_cent_dist_relative,county_cent_type,county_cent_dist_max,is_county_centroid,centroid_dist_km,centroid_dist_relative,centroid_type,centroid_dist_max_km,centroid_poldiv,max_dist,max_dist_rel,latlong_err,coordinate_decimal_places,coordinate_inherent_uncertainty_m
3464,-36.80242003602136,149.60284199999998,-36.80242003602136,149.60284199999998,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.9_1,Bega Valley,1350.09839368537,0.445001417356711,bb,3033.9193113246594640,,442.50504843911,0.406512947432301,bb,1088.5386338470879257,,9.82935849346,0.148639988970823,pos_main,66.1286277099323182,,,,,,,10,0.001,,14,0
3465,-36.92268703615698,149.896505,-36.92268703615698,149.896505,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.9_1,Bega Valley,1379.17327002095,0.454813474615457,bb,3032.3931611459743214,,454.15030354536,0.416452281417636,bb,1090.5218288140888476,,19.22897559727,0.279847223601894,std,68.7124043961387320,,,,,,,10,0.001,,6,0.08910171
3466,-36.7609160359742,149.841126,-36.7609160359742,149.841126,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.9_1,Bega Valley,1368.84955587253,0.451576407684031,bb,3031.2689781400560406,,436.40476875572,0.400277636623502,bb,1090.2551849685244760,,12.39874502656,0.180638695903511,bb,68.6383665722589547,,,,,,,10,0.001,,6,0.08928959
3467,-35.86540303491157,148.21501,-35.86540303491157,148.21501,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.127_1,Tumbarumba,1199.80491189796,0.395148487959148,bb,3036.3393723070516622,,346.53910401493,0.266752018421363,bb_main,1299.1058364459490891,,19.47508731185,0.232985886803461,std,83.5891288483002569,,,,,,,10,0.001,,5,0.9031665
3469,-35.46302303440736,149.573058,-35.46302303440736,149.573058,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.104_1,Palerang,1307.56487293151,0.432394749933731,bb,3024.0072830021824702,,295.30666654827,0.27212579561776,bb,1085.1843937759979310,,4.64133546604,0.0786065116543965,pos,59.0451779166364759,,,,,,,10,0.001,,6,0.09077096
3470,-28.92329802455195,152.183925,-28.92329802455195,152.183925,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.125_1,Tenterfield,1590.24691099597,0.510498839095506,bb,3115.0842846450837086,,478.67998786462,0.452623680722665,bb,1057.5672644885772499,,9.77443263161,0.121416904759844,std,80.5030621637348885,,,,,,,10,0.001,,6,0.09751075
3471,-28.453299023772452,152.671981,-28.453299023772452,152.671981,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.76_1,Kyogle,1651.5091637744,0.528278278979465,bb,3126.2106156717390514,,546.30027401175,0.51876337945198,bb,1053.0818011650319047,,20.86105821593,0.45112715772835,std,46.2420802174176822,,,,,,,10,0.001,,6,0.09794719
3472,-28.844298024421168,152.308376,-28.844298024421168,152.308376,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.125_1,Tenterfield,1604.42137680689,0.514758031837774,bb,3116.8457363915856614,,491.75092228358,0.465792300089443,bb,1055.7300371628134220,,2.71928526666,0.0282852907941496,pos,96.1377871788556796,,,,,,,10,0.001,,6,0.09758457
3473,-28.830145024397726,152.277207,-28.830145024397726,152.277207,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.125_1,Tenterfield,1601.97981201494,0.513898779401379,bb,3117.3061237487757980,,491.87249417543,0.465498062013841,bb,1056.6585219441897255,,1.00217019616,0.00945024806941038,pos_main,106.04697239683438446,,,,,,,10,0.001,,6,0.09759778
3474,-28.808468024361815,152.194864,-28.808468024361815,152.194864,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.125_1,Tenterfield,1595.02098179353,0.511534343701197,bb,3118.1112303287127676,,490.71274643488,0.463433921530142,bb,1058.8623828283225272,,9.06831818241,0.093482557916934,pos_main,97.0054562527894800,,,,,,,10,0.001,,6,0.09761799
3475,-33.472162031696165,145.59567699999997,-33.472162031696165,145.59567699999997,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.30_1,Carrathool,909.25592937595,0.299608889599171,bb,3034.8095832282870192,,106.97882076685,0.0841092408376615,pos_main,1271.9032974430107323,,17.75966979733,0.143665336823232,std_main,123.6183354317525174,,,,,,,10,0.001,,14,0
3476,-37.10491703635938,149.861808,-37.10491703635938,149.861808,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.9_1,Bega Valley,1382.8417815285,0.455675226422336,bb,3034.7091554343862313,,474.47027243417,0.435117404097964,bb,1090.4419542072510260,,33.51723993989,0.432059255884914,std,77.5755628038619342,,,,,,,10,0.001,,6,0.08888922
3477,-31.774114029147714,152.153042,-31.774114029147714,152.153042,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.56_1,Greater Taree,1524.79909183032,0.499913118097212,bb,3050.1281855416543377,,229.78657367402,0.238988081809011,bb,961.4980459889859709,,12.30195489886,0.21697473909095,std_main,56.6976365562230263,,,,,,,10,0.001,,6,0.09472407
3478,-34.550526033207035,150.408976,-34.550526033207035,150.408976,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.147_1,Wingecarribee,1365.329117462,0.452039426017717,bb,3020.3761859667700647,,193.53305029635,0.178561597895325,bb,1083.8447492489479688,,7.65784930453,0.165187634916466,pos_main,46.3584898978819456,,,,,,,10,0.001,,6,0.09178454
3484,-29.817476026022913,152.651265,-29.817476026022913,152.651265,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.33_1,Clarence Valley,1608.10689411417,0.520173992586081,bb,3091.4788456057852786,,415.57718417082,0.404597432945286,bb,1027.1374713022927153,,17.88041502001,0.209201345860059,std_main,85.4698852270804281,,,,,,,10,0.001,,6,0.09666236
3485,-29.70911402584572,152.627863,-29.70911402584572,152.627863,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.33_1,Clarence Valley,1608.73351627882,0.519929376947141,bb,3094.1385265144828860,,424.08339171623,0.411490851099339,bb,1030.6022371657808848,,12.3096212987,0.15675375338267,std_main,78.5283990530646978,,,,,,,10,0.001,,6,0.09676643
3486,-28.993178024667536,153.149167,-28.993178024667536,153.149167,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.113_1,Richmond Valley,1678.21263277269,0.53945896949722,bb,3110.9180265123728786,,518.16443665633,0.501430008889573,bb,1033.3734069961543231,,7.17599015765,0.178317019653508,bb_main,40.2428785070198877,,,,,,,10,0.001,,6,0.09744531
3487,-28.67148502413472,152.945377,-28.67148502413472,152.945377,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.76_1,Kyogle,1669.51515054922,0.535156381670925,bb,3119.6771779801511689,,537.78742842229,0.515195117770673,bb,1043.8519502074812677,,16.52705881099,0.383441844548089,bb,43.1018655005381772,,,,,,,10,0.001,,6,0.0977454
3488,-32.36365903005315,152.089131,-32.36365903005315,152.089131,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.54_1,Great Lakes,1513.59835663526,0.497865362810345,bb,3040.1760590279195431,,197.91893457444,0.212337211854898,bb,932.0972656911835945,,2.97460491544,0.0538641022040769,bb_main,55.2242549995543458,,,,,,,10,0.001,,6,0.09411828
3489,-29.613049025688355,150.706212,-29.613049025688355,150.706212,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.61_1,Gwydir,1431.14418998873,0.461610243456927,bb,3100.3302250641466187,,362.1524949763,0.333934437156705,bb,1084.5017904108917851,,18.47677270726,0.206757269913033,std,89.3645612317853094,,,,,,,10,0.001,,6,0.0968584
3490,-29.695263025823046,150.60252,-29.695263025823046,150.60252,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.61_1,Gwydir,1419.10918660273,0.458019329874249,bb,3098.3609075895377221,,351.57243465071,0.323761786138104,bb,1085.8984898876950072,,14.02234592338,0.144628116100463,std_main,96.9544947514884353,,,,,,,10,0.001,,5,0.96779708
3491,-29.662175025768867,150.566442,-29.662175025768867,150.566442,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.61_1,Gwydir,1416.66488702305,0.457087464573182,bb,3099.3299900400896526,,354.71254449758,0.326471828537706,bb,1086.5027652963702096,,9.02198650796,0.0921787019632742,std_main,97.8749571843020322,,,,,,,10,0.001,,6,0.0968114
3492,-29.490338025487,152.565326,-29.490338025487,152.565326,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.33_1,Clarence Valley,1608.82530485963,0.51903669210444,bb,3099.6369415361176774,,440.98574827855,0.425041989944371,bb,1037.5110194083782181,,27.82350502858,0.331148019675286,std_main,84.0213541239440598,,,,,,,10,0.001,,6,0.09697549
3524,-22.9375,-42.902222,-22.9375,-42.902222,,BRA,Brazil,BRA.19_1,Rio de Janeiro,BRA.19.41_1,Maricá,1201.0940357363,0.430052446165352,pos,2792.9012994719443692,,85.88225774187,0.318095894368969,std,269.9885765965045273,,7.36677986486,0.363950226637707,bb,20.2411740004031805,,,,,,,10,0.001,,4,11.07478871
3576,20.1022222222222,-88.54,20.1022222222222,-88.54,,MEX,Mexico,MEX.23_1,Quintana Roo,MEX.23.6_1,José María Morelos,1469.9608711013,0.812355899561904,pos,1809.5035339732699180,,41.64789641573,0.152137555793322,pos,273.7515809200223332,,57.85402208949,0.829817816455036,pos_main,69.7189442577180947,,,,,,,10,0.001,,2,1045.79368281
3577,45.017847,-111.822634,45.017847,-111.822634,,USA,United States,USA.27_1,Montana,USA.27.28_1,Madison,89.07872222915,0.00316081999404647,std,28182.15602183398970541,,230.58026937695,0.377925953982263,bb,610.1202284397003930,,31.82897821422,0.35149600843708,pos,90.5528866622039824,,,,,,,10,0.001,,6,0.13624725
3578,40.98586,-86.241527,40.98586,-86.241527,,USA,United States,USA.15_1,Indiana,USA.15.25_1,Fulton,1109.11323211456,0.0465341149357801,std_main,23834.4112409831691535,,118.47040197363,0.385413086472002,std,307.3855199315765314,,4.83158504518,0.163263947060179,pos_main,29.5937047473137498,,,,,,,10,0.001,,5,1.11372022
3582,35.924758584,-82.893881514,35.924758584,-82.893881514,,USA,United States,USA.34_1,North Carolina,USA.34.57_1,Madison,1485.68514262827,0.0596449342452906,std_main,24908.8235476691067627,,235.48626747484,0.510987464754279,pos,460.8454878400577089,,18.56931057944,0.656708479794958,std_main,28.2763374476873464,,,,,,,10,0.001,,9,0.00014303
3583,40.238633,-122.340847,40.238633,-122.340847,,USA,United States,USA.5_1,California,USA.5.52_1,Tehama,1005.49469787802,0.038550474417069,std,26082.550554366639509,,387.70330008263,0.534397408805755,pos_main,725.4962200304268565,,15.49626023996,0.170283105333177,std_main,91.0029225133046481,,,,,,,10,0.001,,6,0.13989644
3584,35.991948595,-79.034381727,35.991948595,-79.034381727,,USA,United States,USA.34_1,North Carolina,USA.34.68_1,Orange,1811.54283223863,0.0731596392925408,std_main,24761.5057941289087796,,59.080785106,0.1149058173589,std,514.1670497105072223,,9.79262784172,0.402229143630949,bb,24.3458933714282929,,,,,,,10,0.001,,9,0.00014298
3586,37.44,-87.94,37.44,-87.94,,USA,United States,USA.18_1,Kentucky,USA.18.28_1,Crittenden,1004.6435791318,0.0408488751451426,std_main,24594.1552995557492102,,196.26933617419,0.549420094779569,bb,357.2299922028417334,,16.237774678,0.588993759318618,pos,27.5686701617769187,,,,,,,10,0.001,,2,1419.45125324
3598,38.12111111,-108.85888889,38.12111111,-108.85888889,,USA,United States,USA.6_1,Colorado,USA.6.58_1,San Miguel,813.10462029138,0.0328662927437917,pos_main,24739.7729530955976903,,303.92804698796,0.84663394638511,pos,358.9840075343632263,,41.94965529231,0.691561674343543,std_main,60.6593118858563553,,,,,,,10,0.001,,8,0.00141456
3599,14.7566667,-87.6086111,14.7566667,-87.6086111,,HND,Honduras,HND.4_1,Comayagua,HND.4.6_1,La Libertad,50.19486419007,0.0924632682766096,pos,542.8627510754751992,,16.25762359024,0.253854888361992,std_main,64.0429802047260698,,12.28321770295,0.615804137959465,bb,19.9466306667762870,,,,,,,10,0.001,,7,0.01543881
3600,19,109,19,109,,CHN,China,CHN.9_1,Hainan,CHN.9.2_1,Hainan,1927.73775841359,0.53193535686609,bb,3624.0075669549464697,,68.58627860778,0.353441454860751,pos,194.0527282935773574,,73.29635351749,0.387097470290825,pos_main,189.3485727571991140,,,,,,,10,0.001,,0,152555.24897033
3601,42.799173,-123.386964,42.799173,-123.386964,,USA,United States,USA.38_1,Oregon,USA.38.10_1,Douglas,927.85615194755,0.0386194136440241,std,24025.6405884382148198,,262.1482872845,0.690458594859666,std,379.6727120730258856,,56.25335554947,0.445877549551083,std,126.1632383287896474,,,,,,,10,0.001,,6,0.13795997
3602,35.098303854,-82.889606976,35.098303854,-82.889606976,,USA,United States,USA.34_1,North Carolina,USA.34.88_1,Transylvania,1520.52684248112,0.0603696610208444,std_main,25186.9368946119046882,,223.59719377192,0.491310337152889,pos,455.1037844382656201,,14.24479677918,0.471710980513695,std_main,30.1981454060436831,,,,,,,10,0.001,,9,0.0001436
3603,-2.883333,-59.966667,-2.883333,-59.966667,,BRA,Brazil,BRA.4_1,Amazonas,BRA.4.39_1,Maués,1154.96069395597,0.400005574062812,std_main,2887.3614990540333058,,396.91472924006,0.327953960720502,pos_main,1210.2757605611894242,,229.728170783,0.656407272828636,bb,349.9781009327324246,,,,,,,10,0.001,,6,0.15680617
3604,44.356532,-89.199836,44.356532,-89.199836,,USA,United States,USA.50_1,Wisconsin,USA.50.71_1,Waupaca,983.06239917306,0.0396167640580754,std_main,24814.3033018032318345,,53.06056678536,0.171578946863035,std_main,309.2487030341563328,,20.92505077587,0.559242015615751,pos,37.4168073778050518,,,,,,,10,0.001,,6,0.13676055
3605,1.41666,28.58333,1.41666,28.58333,,COD,Democratic Republic of the Congo,COD.6_1,Ituri,COD.6.10_1,Mambasa,725.2168486289,0.534258804460735,std,1357.4261061751006409,,91.80833548819,0.352284667515227,pos,260.6083771279137950,,20.12507031243,0.137231092175957,bb_main,146.6509520060201695,,,,,,,10,0.001,,5,1.56879973
3613,-17.4619444,-66.3836111,-17.4619444,-66.3836111,,BOL,Bolivia,BOL.2_1,Cochabamba,BOL.2.13_1,Quillacollo,201.60701806704,0.248758784542938,std,810.4518537404286855,,83.74410531345,0.406328665169814,std,206.0994276110237800,,9.98237898588,0.26736933406835,bb_main,37.3355419411267102,,,,,,,10,0.001,,7,0.01534008
3614,3.83,-51.84,3.83,-51.84,,BRA,Brazil,BRA.3_1,Amapá,BRA.3.9_1,Oiapoque,1617.34802963251,0.559859938535546,std_main,2888.8440095626223323,,246.90257793708,0.748933555875543,pos,329.6722065663592910,,70.81389935476,0.353329320127658,pos_main,200.4189726716563312,,,,,,,10,0.001,,2,1567.31404139
3615,30.37395,-86.2940666666667,30.37395,-86.2940666666667,,USA,United States,USA.10_1,Florida,USA.10.66_1,Walton,1454.74414028611,0.0538420431144212,pos,27018.7395599864848564,,350.74788006895,0.68862008374597,bb_main,509.3488969432089644,,31.65476139628,0.679547950205404,pos_main,46.5820864984021409,,,,,,,10,0.001,,5,1.10858769
3617,48.852248964,-113.598554078,48.852248964,-113.598554078,,USA,United States,USA.27_1,Montana,USA.27.18_1,Glacier,363.24995909393,0.0115296780619329,std,31505.6463105642635998,,357.80664754016,0.649397595354218,std_main,550.9824029221914738,,41.09115335385,0.50972386361058,bb,80.6145371785907066,,,,,,,10,0.001,,9,0.00013324
3618,46.389527,-91.50575,46.389527,-91.50575,,USA,United States,USA.50_1,Wisconsin,USA.50.4_1,Bayfield,983.91997312025,0.0367927893056364,std_main,26742.1957315293920371,,216.23142796157,0.642291511633114,pos_main,336.6562130204274774,,26.5291032204,0.488598600539991,pos_main,54.2963143796983432,,,,,,,10,0.001,,5,0.77716983
3619,46.176412,-91.749139,46.176412,-91.749139,,USA,United States,USA.50_1,Wisconsin,USA.50.16_1,Douglas,953.76247519543,0.0356341962999552,std_main,26765.3707457583121809,,212.60972738242,0.662075646506865,pos,321.1260352259694086,,31.12564924885,0.627465536310465,std_main,49.6053527208373627,,,,,,,10,0.001,,6,0.1353433
3620,-20.8197,-49.3794,-20.8197,-49.3794,,BRA,Brazil,BRA.25_1,São Paulo,BRA.25.558_1,São José do Rio Preto,728.77488838662,0.256324223088433,pos,2843.1760354353611506,,172.4452223612,0.317883808096245,std_main,542.4787861764545403,,3.2955862321,0.191486656146823,std,17.2105268242456478,,,,,,,10,0.001,,4,15.19652997
3621,14.2,-87.1,14.2,-87.1,,HND,Honduras,HND.8_1,Francisco Morazán,HND.8.4_1,Distrito Central,36.35728318222,0.0659442173227825,pos_main,551.3339100570268683,,13.26058584392,0.163675924304572,std,81.0173267709451926,,17.56605137706,0.522122647835891,std_main,33.6435346175238252,,,,,,,10,0.001,,1,15455.56827697
3623,36.563336,-94.568129,36.563336,-94.568129,,USA,United States,USA.26_1,Missouri,USA.26.64_1,McDonald,463.78857782776,0.0185082789723182,pos_main,25058.4389030132241915,,266.5232674233,0.678530404996784,pos_main,392.7948776658921104,,20.92579109281,0.749936241055667,std_main,27.9034269144711196,,,,,,,10,0.001,,6,0.14257528
3624,42.18877,-77.444287,42.18877,-77.444287,,USA,United States,USA.33_1,New York,USA.33.52_1,Steuben,1848.75608807545,0.0783305509804643,std_main,23601.9798780239806854,,107.18432460888,0.231640903009303,bb_main,462.7176082307680267,,10.10701001059,0.200643942910645,std,50.3728638102525091,,,,,,,10,0.001,,5,1.11383686
3625,37.768444,-80.91853,37.768444,-80.91853,,USA,United States,USA.49_1,West Virginia,USA.49.41_1,Raleigh,1596.48433341211,0.0656097150732743,std_main,24333.0478059403695802,,100.68880692495,0.311634634030834,std_main,323.0988982918617722,,22.57144314914,0.588900035562881,pos,38.3281402378687549,,,,,,,10,0.001,,5,0.88804263
3626,41.591733,-90.962282,41.591733,-90.962282,,USA,United States,USA.16_1,Iowa,USA.16.70_1,Muscatine,730.08172457974,0.0302485047435918,std_main,24136.1260917999301510,,186.01042567645,0.585470899923419,pos_main,317.7107960460214342,,15.61143824348,0.488770408445331,pos,31.9402279142399029,,,,,,,10,0.001,,6,0.13887925
3627,-2.6185037,-60.2098673,-2.6185037,-60.2098673,,BRA,Brazil,BRA.4_1,Amazonas,BRA.4.39_1,Maués,1194.80017489767,0.413765897667559,std_main,2887.6236094682565656,,379.64329751789,0.313730091783643,pos,1210.0952616929796474,,269.03482913474,0.768604596132952,bb,350.0302112273640156,,,,,,,10,0.001,,7,0.01568232
3628,8.9269445,-79.6227778,8.9269445,-79.6227778,,PAN,Panama,PAN.11_1,Panamá Oeste,PAN.11.1_1,Arraiján,68.31901566971,0.206291768870629,std_main,331.1766438560845033,,27.92582274709,0.561173369743515,bb,49.7632714821331110,,9.25510091646,0.483985347530594,bb,19.1226882460010021,,,,,,,10,0.001,,7,0.01559749
3629,8.625,-80.13333,8.625,-80.13333,,PAN,Panama,PAN.3_1,Coclé,PAN.3.2_1,Antón,12.47479109217,0.0375851036832823,std_main,331.9078536350755346,,33.09505675218,0.545807513964891,std,60.6350332405076332,,19.21325418426,0.684245338413605,pos,28.0794812995074964,,,,,,,10,0.001,,3,110.60473186
3632,28.73845,-81.4963166666667,28.73845,-81.4963166666667,,USA,United States,USA.10_1,Florida,USA.10.48_1,Orange,1940.83173709134,0.0718110166111605,pos_main,27026.9358196177643694,,77.49565037861,0.106650727210824,pos,726.6303044086974925,,27.38698283586,0.546545849689862,pos,50.1092138041131798,,,,,,,10,0.001,,5,1.10831462
3633,10.3,-84.8,10.3,-84.8,,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.11_1,Puntarenas,75.56595277495,0.129330978584812,std,584.2834686771951583,,158.44467151426,0.294858186098782,bb_main,537.3589033108228266,,51.7003959337,0.0966614652864256,std,534.8604615138232324,,,,,,,10,0.001,,1,15565.7404279
3634,51.21666,88.03333,51.21666,88.03333,,RUS,Russia,RUS.16_1,Gorno-Altay,RUS.16.9_1,Ulaganskiy rayon,917.90040469264,0.0309141395473528,pos,29691.9279699389359754,,87.10538927009,0.386499984788482,pos,225.3697094393412465,,52.31573093514,0.36439328517927,pos,143.5694154171976877,,,,,,,10,0.001,,5,1.31373328
3635,-5.64433537,104.4828133,-5.64433537,104.4828133,,IDN,Indonesia,IDN.17_1,Lampung,IDN.17.2_1,Lampung Barat,1170.35236489211,0.361330643934938,pos_main,3239.0066675408971175,,89.50437496912,0.601043881048466,bb,148.9148759205198391,,44.90971914135,0.527014036366434,pos,85.2154137126704062,,,,,,,10,0.001,,7,0.01113339
3636,7,-63.15,7,-63.15,,VEN,Venezuela,VEN.6_1,Bolívar,VEN.6.1_1,Angostura,257.75000121106,0.247427792057759,pos_main,1041.7180667840717189,,94.61557865963,0.213622650505545,std,442.9098620194025952,,126.53567603131,0.507360273650494,bb,249.4000468757173779,,,,,,,10,0.001,,0,110598.73013545
3637,44.582935,-113.521399,44.582935,-113.521399,,USA,United States,USA.13_1,Idaho,USA.13.30_1,Lemhi,146.94622476398,0.00518712702312856,std,28329.01991965312648931,,93.04157270551,0.222686656633417,std_main,417.8138650609563019,,48.58402071357,0.388370249247072,bb,125.0971741727363647,,,,,,,10,0.001,,6,0.13658506
3639,40.1351472,-106.3973417,40.1351472,-106.3973417,,USA,United States,USA.6_1,Colorado,USA.6.26_1,Grand,623.67069654046,0.0260404333537974,std_main,23950.0890045484566413,,145.59470648011,0.350428034004876,bb,415.4767665593904376,,22.76235804536,0.419924014065401,bb,54.2058974550926256,,,,,,,10,0.001,,7,0.01399736
3641,45.418458,-110.036842,45.418458,-110.036842,,USA,United States,USA.27_1,Montana,USA.27.49_1,Sweet Grass,192.2163913024,0.0083732852028408,std,22955.9111681979789191,,140.17752154798,0.195880828460619,bb_main,715.6265503347209356,,34.24111956616,0.495073362102993,bb,69.1637284234182249,,,,,,,10,0.001,,6,0.13593531
3643,48.418933,-120.536437,48.418933,-120.536437,,USA,United States,USA.48_1,Washington,USA.48.24_1,Okanogan,684.07070023474,0.0291441048401691,std,23472.0093132485068025,,115.48320538414,0.235386950339632,std,490.6100581086297467,,50.47072105974,0.590005755116991,bb,85.5427605951610877,,,,,,,10,0.001,,6,0.1335812
3644,-1.66666,-78.55,-1.66666,-78.55,,ECU,Ecuador,ECU.5_1,Chimborazo,ECU.5.10_1,Riobamba,30.65135385795,0.019771186645239,std_main,1550.3042082368383455,,39.03135352571,0.519538060206348,std_main,75.1270340236626491,,11.5328494162,0.312853230448199,std,36.8634499943562628,,,,,,,10,0.001,,2,1112.72767191
3646,35.991948595,-79.034381727,35.991948595,-79.034381727,,USA,United States,USA.34_1,North Carolina,USA.34.68_1,Orange,1811.54283223863,0.0731596392925408,std_main,24761.5057941289087796,,59.080785106,0.1149058173589,std,514.1670497105072223,,9.79262784172,0.402229143630949,bb_main,24.3458933714282929,,,,,,,10,0.001,,9,0.00014298
3647,36,-81.8,36,-81.8,,USA,United States,USA.34_1,North Carolina,USA.34.6_1,Avery,1575.52688737322,0.063421332242555,std_main,24842.223139489006103,,150.11063116828,0.31332092560184,pos,479.0954542213903902,,14.03960041801,0.701989664753313,std_main,19.9997252423134637,,,,,,,10,0.001,,0,111329.35302938
3648,46.235584,-110.345415,46.235584,-110.345415,,USA,United States,USA.27_1,Montana,USA.27.30_1,Meagher,176.10392769931,0.00751863652546534,std,23422.32226585932168822,,54.47600515608,0.0832434392969952,bb_main,654.4180011799007350,,57.63214455334,0.703723024536275,pos_main,81.8960621493338966,,,,,,,10,0.001,,6,0.13529699
3649,35.904669184,-78.547411329,35.904669184,-78.547411329,,USA,United States,USA.34_1,North Carolina,USA.34.92_1,Wake,1856.26973503819,0.0749315716032147,std_main,24772.8653666534423750,,85.90468387651,0.184166949203571,std,466.4500565818370349,,12.60142195119,0.274338806402737,pos,45.9337930219422257,,,,,,,10,0.001,,9,0.00014304
3651,31.501756,-111.214047,31.501756,-111.214047,,USA,United States,USA.3_1,Arizona,USA.3.13_1,Santa Cruz,1234.57789965787,0.0459765239154562,pos_main,26852.3540824458598278,,298.34047590162,0.698948598860104,pos,426.8417969335302438,,29.36190343549,0.61699666197689,bb,47.5884315831027440,,,,,,,10,0.001,,6,0.14601049
3652,46.265163,-113.079699,46.265163,-113.079699,,USA,United States,USA.27_1,Montana,USA.27.20_1,Granite,80.69304903815,0.0028978161828025,std,27846.1586062754127165,,237.54492414326,0.475688622999797,bb_main,499.3706232561323466,,29.39263148713,0.69421560443962,pos_main,42.3393414079997815,,,,,,,10,0.001,,6,0.13527383
3653,45.727739,-112.931019,45.727739,-112.931019,,USA,United States,USA.27_1,Montana,USA.27.1_1,Beaverhead,36.29192265407,0.00158410503396436,std,22910.04818237735245857,,246.55317232681,0.47197270956702,bb_main,522.3886197848045591,,64.45144382206,0.348906810285034,pos_main,184.7239489805526981,,,,,,,10,0.001,,6,0.13569401
3654,42.3703652005491,-73.2076736901836,42.3703652005491,-73.2076736901836,,USA,United States,USA.22_1,Massachusetts,USA.22.2_1,Berkshire,2198.40843738475,0.0934787320020774,std_main,23517.7391723273936647,,93.98172763924,0.484683837808627,pos,193.9031597673117159,,0.06338520338,0.00139865498176941,std_main,45.31868416885246928,,,,,,,10,0.001,,13,0.00000001
3655,40.48565,-75.20532,40.48565,-75.20532,,USA,United States,USA.39_1,Pennsylvania,USA.39.9_1,Bucks,2041.16007799675,0.0858368147014098,std_main,23779.5412737190678012,,210.36938352782,0.771739433304397,bb_main,272.5912068884058882,,18.30449464767,0.414365351415707,std_main,44.1747713343585968,,,,,,,10,0.001,,5,1.39711847
3656,35.252836,-86.556291,35.252836,-86.556291,,USA,United States,USA.43_1,Tennessee,USA.43.52_1,Lincoln,1201.06485965142,0.0475116769653379,pos,25279.3615457449703961,,67.602080273,0.131946883000965,pos,512.3431394169848550,,8.20106389289,0.232817141094488,bb,35.2253440375407225,,,,,,,10,0.001,,6,0.14349571
3657,11.04166,-84.46666,11.04166,-84.46666,,NIC,Nicaragua,NIC.17_1,Río San Juan,NIC.17.3_1,San Carlos,206.06399466483,0.608544007409406,bb,338.6180656712929098,,22.18337933717,0.217374678737444,std,102.0513496144792198,,4.81347540976,0.05883423058322,pos,81.8141983339345692,,,,,,,10,0.001,,5,1.55486627
3658,34.18426,-89.048469,34.18426,-89.048469,,USA,United States,USA.25_1,Mississippi,USA.25.58_1,Pontotoc,1021.52187391568,0.0396123779840727,pos,25787.9462406021763237,,168.75487872867,0.548714276783096,std_main,307.5459959197999084,,5.02917128477,0.176564990389276,std,28.4834002124775466,,,,,,,10,0.001,,5,1.1130811
3659,35.939672,-86.182225,35.939672,-86.182225,,USA,United States,USA.43_1,Tennessee,USA.43.75_1,Rutherford,1209.34529264235,0.0481996933343906,std_main,25090.3109331502562242,,17.21461508832,0.0367034510018974,pos_main,469.0189782816357893,,20.85058129052,0.658778934377658,pos,31.6503461213697425,,,,,,,10,0.001,,6,0.14301581
3660,-20.838056,-40.721667,-20.838056,-40.721667,,BRA,Brazil,BRA.8_1,Espírito Santo,BRA.8.57_1,Piúma,1201.71760707695,0.434240563319272,pos_main,2767.4006267198867534,,132.48877380415,0.101047365514944,std,1311.1551511410368974,,4.30751260467,0.497482404217793,pos_main,8.6586230350052994,,,,,,,10,0.001,,6,0.15195686
3661,-12.9725,-41.3341667,-12.9725,-41.3341667,,BRA,Brazil,BRA.5_1,Bahia,BRA.5.264_1,Mucugê,918.24555313844,0.33013111600426,pos,2781.4571502753802599,,69.98921859834,0.101319299705172,std,690.7787440497606631,,14.37026122811,0.32111273052693,bb,44.7514528761569712,,,,,,,10,0.001,,4,11.06303061
